央视频道,#genre#
爱上-4k,http://219.157.48.211:8090/rtp/225.1.4.162:1204
山东教育,http://219.157.48.211:8090/rtp/225.1.4.164:1205
体育竞技高清,http://219.157.48.211:8090/rtp/225.1.4.235:1281
网络棋牌,http://219.157.48.211:8090/rtp/225.1.4.211:1264
乒羽频道,http://219.157.48.211:8090/rtp/225.1.4.210:1263
新动漫,http://219.157.48.211:8090/rtp/225.1.4.212:1265
篮球,http://219.157.48.211:8090/rtp/225.1.4.237:1283
音乐现场,http://219.157.48.211:8090/rtp/225.1.4.184:1224
爱生活,http://219.157.48.211:8090/rtp/225.1.4.176:1225
好学生,http://219.157.48.211:8090/rtp/225.1.4.177:1226
国学,http://219.157.48.211:8090/rtp/225.1.4.178:1227
早教,http://219.157.48.211:8090/rtp/225.1.4.179:1228
